Time (s) cumu,Cycle number,max_SOC,min_SOC,SoH,max_voltage,min_voltage,mean_voltage,max_current,min_current,timetaken,max_capacity,min_capacity,rul,max_capacity_fade_rate
3225792,801,100.08197868686844,-0.6458826767676458,100.72786136363608,3.6008,1.9698,3.3077043645699615,5498.51,-5499.62,3899,1093.8536888888889,-0.400066666666703,704,-0.00014222222216631053
3229689,802,100.06975866161584,-0.6026567424242222,100.67241540404005,3.6008,1.9794,3.3074684210526315,5498.51,-5499.62,3897,1093.7118755555557,0.0,703,0.14181333333317525
3233586,803,100.043569873737,-0.6289967929292234,100.67256666666623,3.6011,1.9903,3.3075700898587934,5498.88,-5499.25,3897,1093.4387733333333,-0.2113377777777145,702,0.27310222222240554
3237486,804,100.0189159090906,-0.652893434343468,100.67180934343406,3.6002,1.9776,3.307278305519897,5498.88,-5499.25,3900,1093.171928888889,-0.4727822222222926,701,0.2668444444443594
3241381,805,100.01745959595937,-0.6532666666666836,100.67072626262605,3.6008,1.9645,3.3069904884318766,5498.88,-5499.62,3895,1093.1314666666667,-0.5041777777777838,700,0.0404622222222315
3245277,806,100.01438886363611,-0.6026336111109689,100.61702247474709,3.6008,1.998,3.3072842105263156,5498.88,-5499.62,3896,1093.1260444444445,0.0,699,0.005422222222250639
3249174,807,99.9637352272724,-0.6503897727273082,100.6141249999997,3.6002,1.9906,3.307103080872914,5498.88,-5499.25,3897,1092.5501155555555,-0.4606177777778555,698,0.5759288888889387
3253069,808,99.96282911616125,-0.7071461363638225,100.66997525252506,3.6008,1.9754,3.3068830334190227,5500.0,-5499.25,3895,1092.4984,-0.5100888888889585,697,0.05171555555557461
3256967,809,99.96109212121186,-0.654212929292976,100.61530505050484,3.6002,1.9624,3.306928241335045,5498.88,-5499.25,3898,1092.51264,-0.4990044444446369,696,-0.014239999999972497
3260866,810,99.96158510100987,-0.653366161616169,100.61495126262604,3.6002,1.9512,3.306834403080873,5498.51,-5499.62,3899,1092.50704,-0.5134933333334004,695,0.005599999999958527
3264764,811,99.95693169191892,-0.6022529040403839,100.55918459595931,3.6002,1.9931,3.306816431322208,5498.51,-5499.62,3898,1092.4696177777778,0.0,694,0.03742222222217606
3268659,812,99.90101131313097,-0.6592144444444816,100.56022575757545,3.6005,1.9745,3.306789345314506,5499.25,-5499.25,3895,1091.8659733333334,-0.5531377777777493,693,0.6036444444443987
3272556,813,99.90383790404012,-0.6560668939393496,100.55990479797947,3.6005,1.9627,3.306728241335045,5499.25,-5499.25,3897,1091.919288888889,-0.4909777777776583,692,-0.053315555555627725
3276454,814,99.9102748737371,-0.6415210858588165,100.5517959595959,3.6008,1.9686,3.3067422336328622,5500.0,-5499.62,3898,1091.9614044444445,-0.3653955555555512,691,-0.0421155555554833
3280350,815,99.894647272727,-0.6581585353538439,100.55280580808085,3.6005,1.9506,3.3065142490372277,5498.51,-5499.25,3896,1091.7812622222225,-0.5676933333333523,690,0.1801422222220026
3284245,816,99.89500310606024,-0.6088612878789024,100.50386439393915,3.6011,1.9785,3.3065747111681647,5499.25,-5499.25,3895,1091.791786666667,-0.01072444444452,689,-0.010524444444399705
3288142,817,99.85088656565615,-0.6537657070708004,100.50465227272696,3.6005,1.9537,3.306277535301669,5498.88,-5499.25,3897,1091.2844266666666,-0.5208177777778928,688,0.5073600000002898
3292039,818,99.85049020201993,-0.5987651010101036,100.44925530303003,3.6002,1.9872,3.307856683804627,5498.88,-5499.62,3897,1091.2849422222223,0.0,687,-0.0005155555556939362
3295938,819,99.79674015151492,-0.6523568181817874,100.44909696969671,3.6002,1.9645,3.307620694087403,5498.88,-5499.62,3899,1090.6998933333334,-0.5015288888887994,686,0.5850488888888776
3299837,820,99.79434381313092,-0.6561089646464924,100.45045277777741,3.6002,1.9447,3.30755411311054,5500.0,-5499.62,3899,1090.6866666666667,-0.5238666666665779,685,0.013226666666696474
3303737,821,99.80023373737332,-0.6239576767676664,100.42419141414098,3.6005,1.9835,3.3078646983311937,5500.0,-5499.25,3900,1090.7425777777778,0.0,684,-0.05591111111107239
3307635,822,99.74591654040373,-0.649173358586031,100.39508989898975,3.6005,1.9707,3.307507197943445,5500.0,-5499.25,3898,1090.1656711111111,-0.429373333333416,683,0.5769066666666731
3311532,823,99.73961691919166,-0.6561792929292709,100.39579621212093,3.6005,1.9475,3.3073133676092543,5498.88,-5499.62,3897,1090.0974577777777,-0.5062977777779167,682,0.06821333333346047
3315429,824,99.74674229797948,-0.5918226010101049,100.33856489898959,3.6008,1.99,3.3073658097686374,5498.51,-5499.62,3897,1090.1595733333334,0.0,681,-0.06211555555569248
3319324,825,99.69433174242394,-0.6444985606060568,100.33883030303,3.6008,1.9794,3.307354498714653,5498.88,-5499.25,3895,1089.5666133333334,-0.4148311111110274,680,0.5929599999999482
3323217,826,99.68539310606022,-0.6536978030303731,100.33909090909059,3.6008,1.963,3.3072168380462723,5498.88,-5499.25,3893,1089.469653333333,-0.5098577777777678,679,0.09696000000030836
3327112,827,99.6896615151512,-0.6474854545455453,100.33714696969675,3.6005,1.9481,3.3070876606683806,5499.25,-5499.25,3895,1089.5138133333332,-0.4568088888889576,678,-0.04416000000014719
3331006,828,99.686084141414,-0.5978032323230249,100.28388737373703,3.6008,1.9856,3.3070533419023134,5498.88,-5499.62,3894,1089.480568888889,0.0,677,0.033244444444335386
3334901,829,99.6306237373734,-0.6524949494949743,100.28311868686838,3.6002,1.9676,3.306824807197943,5498.51,-5499.62,3895,1088.8858666666663,-0.4699555555556856,676,0.5947022222226224
3338798,830,99.6342476010098,-0.7861491161616544,100.42039671717146,3.6005,1.954,3.3070905006418485,5498.88,-5499.62,3897,1088.9192533333332,-0.4368133333333617,675,-0.033386666666956444
3342694,831,99.6364359090906,-0.5888039898990499,100.22523989898964,3.6002,1.9977,3.3070403080872914,5498.88,-5499.25,3896,1088.94848,0.0,674,-0.02922666666677287
3346586,832,99.57693702020173,-0.6476546464647917,100.22459166666651,3.6008,1.9825,3.3066330334190233,5498.88,-5499.25,3892,1088.301528888889,-0.4271822222221999,673,0.6469511111110933
3350476,833,99.5736216414139,-0.6527844191919363,100.22640606060583,3.6005,1.9624,3.3064820051413886,5498.51,-5499.62,3890,1088.2695466666669,-0.4667644444444647,672,0.031982222222040946
3354367,834,99.57893686868654,-0.645813888889045,100.22475075757559,3.6005,1.9512,3.3063397172236506,5498.51,-5499.62,3891,1088.3068444444446,-0.4288444444442802,671,-0.03729777777766685
3358258,835,99.57442934343402,-0.5964158585858548,100.17084520201988,3.6008,1.9912,3.307990218790219,5498.51,-5499.25,3891,1088.247591111111,0.0,670,0.0592533333335723
3362146,836,99.5173791666662,-0.6520571969699196,100.16943636363612,3.6008,1.9816,3.3077259020618555,5499.25,-5499.25,3888,1087.6436622222222,-0.4719155555555971,669,0.6039288888887313
3366032,837,99.51705272727249,-0.6541124242424767,100.17116515151496,3.6008,1.9642,3.307639175257732,5499.25,-5499.62,3886,1087.620586666667,-0.5162577777778381,668,0.023075555555351457
3369919,838,99.51560820707044,-0.5992291666667382,100.11483737373717,3.6008,1.9986,3.307460953608247,5498.51,-5499.25,3887,1087.6062933333333,0.0,667,0.014293333333625924
3373807,839,99.4631579292926,-0.6501804545456165,100.11333838383823,3.6002,1.9822,3.3076023166023165,5498.51,-5500.0,3888,1087.04624,-0.462737777777761,666,0.5600533333333715
3377697,840,99.46067239898956,-0.6524637121213412,100.1131361111109,3.6002,1.963,3.307445945945946,5498.51,-5499.25,3890,1086.9958933333332,-0.5034400000000687,665,0.05034666666665544
3381586,841,99.46022964646446,-0.6259476262625224,100.08617727272697,3.6002,1.998,3.3073613899613896,5498.88,-5499.25,3889,1086.9962844444444,0.0,664,-0.00039111111118472763
3385471,842,99.40276792929252,-0.6543128787881511,100.05708080808067,3.6002,1.9859,3.3069436855670102,5498.51,-5499.25,3885,1086.3626666666669,-0.5256666666666661,663,0.6336177777775447
3389357,843,99.40359484848452,-0.6547362121213102,100.05833106060582,3.6005,1.9695,3.3072254826254825,5498.88,-5499.25,3886,1086.3671822222225,-0.5183066666666605,662,-0.004515555555599349
3393242,844,99.398230984848,-0.603929368687167,100.00216035353516,3.6002,1.9983,3.307093951093951,5498.88,-5499.25,3885,1086.3302222222223,0.0,661,0.03696000000013555
3397125,845,99.34387939393908,-0.6590390404041696,100.00291843434324,3.6008,1.9754,3.3066743556701033,5499.25,-5499.25,3883,1085.738488888889,-0.5471333333333348,660,0.5917333333334227
3401010,846,99.34495169191894,-0.6597672474748115,100.00471893939375,3.6008,1.9537,3.3069217503217505,5498.88,-5499.25,3885,1085.7750933333332,-0.5287511111113474,659,-0.03660444444426503
3404899,847,99.35224464646429,-0.5970326262627286,99.94927727272702,3.6002,1.9918,3.3070804627249353,5498.51,-5499.62,3889,1085.8147733333333,0.0,658,-0.03968000000008942
3408785,848,99.29702128787844,-0.6518713888889072,99.94889267676734,3.6005,1.9751,3.3066523809523805,5498.51,-5499.25,3886,1085.2176355555555,-0.472653333333227,657,0.5971377777777889
3412671,849,99.29530550505008,-0.7084606565657967,100.00376616161587,3.6005,1.958,3.306509009009009,5500.0,-5499.25,3886,1085.18896,-0.5064844444445384,656,0.028675555555537358
3416557,850,99.30112729797948,-0.4537610858586897,99.75488838383816,3.6005,1.9983,3.3085120978120974,5500.0,-5499.25,3886,1085.2445155555556,0.0,655,-0.05555555555565661
3420441,851,99.2415302777775,-0.6520389141414031,99.8935691919189,3.6008,1.9813,3.3081454896907214,5498.88,-5499.62,3884,1084.6217244444445,-0.4652311111111942,654,0.6227911111111553
3424328,852,99.2414818181814,-0.6523472222223303,99.89382904040373,3.6005,1.9645,3.3078360824742266,5498.88,-5499.25,3887,1084.6049066666667,-0.4742933333333212,653,0.016817777777760057
3428217,853,99.24228040404,-0.6515577272728601,99.89383813131286,3.6002,1.9469,3.3077016752577317,5498.88,-5499.25,3889,1084.6341511111111,-0.4480488888889056,652,-0.029244444444429973
3432105,854,99.24119404040373,-0.5971241414142849,99.83831818181801,3.6008,1.9844,3.3077356958762882,5500.0,-5499.25,3888,1084.6295466666668,0.0,651,0.004604444444339606
3435990,855,99.2145631313128,-0.6224030303032,99.836966161616,3.6011,1.9655,3.3073189677419355,5499.25,-5499.25,3885,1084.0094933333332,-0.45828444444453,650,0.6200533333335443
3439874,856,99.1872656565654,-0.6495888888888599,99.83685454545426,3.6011,1.9512,3.3071890322580644,5498.51,-5499.62,3884,1084.0021155555555,-0.4598844444443557,649,0.00737777777771953
3443759,857,99.18737893939374,-0.5947220707069102,99.78210101010065,3.6008,1.9872,3.307471005154639,5499.25,-5499.25,3885,1083.9979733333334,0.0,648,0.004142222222071723
3447646,858,99.13051287878748,-0.6514580808082117,99.7819709595957,3.6002,1.9645,3.3072597938144326,5500.0,-5499.25,3887,1083.3711822222222,-0.49455111111115,647,0.626791111111288
3451533,859,99.13076101010073,-0.5980804040404302,99.72884141414116,3.6005,1.9959,3.307557142857143,5500.0,-5499.25,3887,1083.3958222222225,0.0,646,-0.02464000000031774
3455417,860,99.07737113636333,-0.6525768434343541,99.72994797979769,3.6008,1.9658,3.3071302835051544,5498.88,-5499.62,3884,1082.807733333333,-0.4811111111111472,645,0.5880888888893878
3459302,861,99.08279520201997,-0.6470608585857418,99.72985606060571,3.6008,1.9549,3.3069722938144333,5498.88,-5499.62,3885,1082.8659733333334,-0.4166711111111283,644,-0.05824000000029628
3463186,862,99.08448444444404,-0.5900812121212624,99.6745656565653,3.6008,1.9934,3.306941494845361,5498.88,-5499.62,3884,1082.8679288888889,0.0,643,-0.001955555555468891
3467070,863,99.02267323232296,-0.6535570707069462,99.67623030302991,3.6002,1.968,3.306613530927835,5499.25,-5499.62,3884,1082.1944888888888,-0.4888444444444246,642,0.6734400000000278
3470955,864,99.02960070707049,-0.5913215151513562,99.62092222222184,3.6005,1.9983,3.3085667525773195,5498.88,-5499.62,3885,1082.2760888888888,0.0,641,-0.08159999999998035
3474839,865,98.97530719696948,-0.7844347222220802,99.75974191919155,3.6011,1.9807,3.308240387096774,5498.88,-5499.62,3884,1081.68928,-0.3922755555555,640,0.5868088888887542
3478722,866,98.9773593434341,-0.6433191919190637,99.62067853535316,3.6011,1.9655,3.3080852903225804,5498.88,-5499.62,3883,1081.6850311111111,-0.4000133333333622,639,0.00424888888892383
3482608,867,98.95304267676748,-0.6669760101008615,99.62001868686835,3.6002,1.9537,3.308177706185567,5498.88,-5499.62,3886,1081.7200533333332,-0.3573244444446573,638,-0.03502222222209639
3486490,868,98.97499532828246,-0.5895077020202126,99.56450303030267,3.6011,1.9928,3.307984903225807,5498.88,-5500.0,3882,1081.68736,0.0,637,0.032693333333327246
3490373,869,98.92234999999968,-0.6417618686868682,99.56411186868655,3.6005,1.9769,3.308078994845361,5498.88,-5499.62,3883,1081.109528888889,-0.3475599999999019,636,0.5778311111109815
3494257,870,98.92414691919168,-0.6393513131311607,99.56349823232284,3.6002,1.9667,3.3080121134020617,5498.88,-5499.62,3884,1081.1142577777778,-0.3402088888889523,635,-0.0047288888888488145
3498142,871,98.9190546464644,-0.6711819696969228,99.59023661616132,3.6002,1.9559,3.3078749999999997,5498.88,-5499.62,3885,1081.0630044444445,-0.3748844444444614,634,0.05125333333330673
3502025,872,98.91910621212084,-0.5595607070708153,99.47866691919165,3.6002,1.9962,3.307878994845361,5498.88,-5499.62,3883,1081.0091022222225,0.0,633,0.05390222222195007
3505904,873,98.85960898989866,-0.7013016161616463,99.5609106060603,3.6008,1.9816,3.3074646451612906,5498.88,-5499.25,3879,1080.3762488888888,-0.4390622222223328,632,0.6328533333337418
3509783,874,98.85715770201986,-0.6489791666667295,99.5061368686866,3.6005,1.9692,3.3073587096774193,5499.25,-5499.25,3879,1080.3699377777775,-0.4414177777779002,631,0.006311111111244827
3513663,875,98.8532601010098,-0.6515138888889641,99.50477398989877,3.6005,1.9506,3.3071649032258064,5498.51,-5499.62,3880,1080.3431644444445,-0.4699466666666296,630,0.026773333333039773
3517544,876,98.85682219696942,-0.5924674494950128,99.44928964646444,3.6005,1.9924,3.307530154639175,5498.51,-5500.0,3881,1080.37712,0.0,629,-0.033955555555621686
3521420,877,98.79062037878758,-0.657064722222251,99.44768510100982,3.6008,1.9738,3.307090451612903,5498.88,-5499.62,3876,1079.640337777778,-0.5427288888888313,628,0.7367822222220184
3525297,878,98.79819063131278,-0.649928308080916,99.4481189393937,3.6008,1.9614,3.3069294193548386,5499.25,-5499.25,3877,1079.699857777778,-0.48247555555551,627,-0.059520000000020445
3529175,879,98.79149810606036,-0.6011023989899118,99.39260050505027,3.6008,1.9986,3.306959096774193,5499.25,-5499.25,3878,1079.6632533333334,0.0,626,0.036604444444719775
3533054,880,98.73646765151489,-0.6572320959595839,99.39369974747447,3.6002,1.9704,3.307016108247423,5498.88,-5499.62,3879,1079.0389866666667,-0.5424133333333145,625,0.6242666666666992
3536932,881,98.73786737373702,-0.6015280808081146,99.33939545454513,3.6002,1.9974,3.3085713548387092,5498.88,-5499.62,3878,1079.046293333333,0.0,624,-0.007306666666409001
3540808,882,98.68172464646412,-0.6880579292930702,99.36978257575718,3.6005,1.9689,3.308202067183463,5499.25,-5499.62,3876,1078.4593422222222,-0.5543466666666461,623,0.5869511111109205
3544685,883,98.69000318181784,-0.6519172727272435,99.34192045454509,3.6005,1.9478,3.3083612903225808,5499.25,-5499.62,3877,1078.55312,-0.4675466666666068,622,-0.09377777777785923
3548562,884,98.69534835858552,-0.5920743686867989,99.28742272727231,3.6008,1.9862,3.30831935483871,5499.25,-5499.62,3877,1078.6061333333334,0.0,621,-0.05301333333341063
3552440,885,98.64163472222184,-0.6457955808080886,99.28743030302992,3.6002,1.9649,3.307707751937984,5499.25,-5500.0,3878,1077.9844977777775,-0.4357466666667449,620,0.6216355555559403
3556320,886,98.643518383838,-0.5902465151513547,99.23376489898935,3.6005,1.9999,3.308044516129033,5499.25,-5499.62,3880,1078.0105066666667,0.0,619,-0.026008888889236914
3560201,887,98.58660919191874,-0.6451852525252333,99.23179444444398,3.6002,1.9841,3.3078674838709676,5500.0,-5499.62,3881,1077.4110044444444,-0.3962399999999775,618,0.599502222222327
3564082,888,98.58578946969658,-0.6460756818181809,99.23186515151475,3.6002,1.9689,3.3077606451612906,5500.0,-5499.62,3881,1077.3868977777777,-0.4160133333333817,617,0.02410666666673933
3567963,889,98.586892323232,-0.6446531313131099,99.2315454545451,3.6005,1.9515,3.3076432258064514,5498.88,-5499.62,3881,1077.4037155555554,-0.3989733333334015,616,-0.016817777777760057
3571843,890,98.58759292929273,-0.5882502525250652,99.1758431818178,3.6002,1.9884,3.307559999999999,5498.88,-5499.62,3880,1077.4107911111112,0.0,615,-0.007075555555729807
3575721,891,98.5335559090906,-0.694703434343416,99.228259343434,3.6005,1.9822,3.307553161290322,5498.88,-5499.25,3878,1076.8157155555557,-0.3419511111111717,614,0.5950755555554679
3579596,892,98.52356957070675,-0.6492910353534456,99.1728606060602,3.6005,1.9676,3.3071038759689926,5498.88,-5499.25,3875,1076.6873422222222,-0.4676800000000014,613,0.12837333333345669
3583473,893,98.52500227272697,-0.6466196969697524,99.17162196969672,3.6005,1.954,3.3073052903225806,5499.25,-5499.25,3877,1076.7030577777778,-0.4388311111110567,612,-0.015715555555516403
3587351,894,98.52781116161592,-0.5890385858585319,99.11684974747445,3.6002,1.9943,3.3072682580645156,5498.88,-5499.25,3878,1076.7430577777775,0.0,611,-0.03999999999973625
3591225,895,98.46367815656528,-0.6508463383840803,99.11452449494936,3.6008,1.981,3.3069416020671834,5498.88,-5499.25,3874,1076.0514133333334,-0.4632533333333128,610,0.6916444444441368
3595099,896,98.46371479797943,-0.6510566666667876,99.11477146464622,3.6008,1.9645,3.306787984496123,5498.51,-5499.25,3874,1076.0579733333334,-0.4522044444443622,609,-0.0065600000000358705
3598972,897,98.46352946969672,-0.5950033585859256,99.05853282828265,3.6008,1.998,3.30837192755498,5498.88,-5499.25,3873,1076.04768,0.0,608,0.010293333333493138
3602842,898,98.40823641414111,-0.6508019696970743,99.05903838383819,3.6008,1.9813,3.3083633893919786,5498.88,-5499.25,3870,1075.4344355555556,-0.4625866666665672,607,0.6132444444442626
3606714,899,98.40825224747444,-0.6502058333334837,99.05845808080792,3.6008,1.9698,3.3082606727037516,5498.51,-5499.62,3872,1075.43872,-0.463946666666601,606,-0.004284444444465407
3610585,900,98.40313161616136,-0.6556572727272905,99.05878888888866,3.6005,1.9577,3.3081714100905564,5498.51,-5499.25,3871,1075.391128888889,-0.504737777777791,605,0.04759111111115999
3614456,901,98.4077329545452,-0.6547905303029811,99.06252348484817,3.6008,1.9965,3.3082106080206986,5498.88,-5499.62,3871,1075.4261155555555,0.0,604,-0.03498666666655481
3618328,902,98.35606035353504,-0.6515459595960309,99.00760631313108,3.6002,1.9782,3.3079993531694694,5500.0,-5499.62,3872,1074.85632,-0.4842133333332299,603,0.5697955555554017
3622201,903,98.35849999999962,-0.6500934343436459,99.00859343434327,3.6008,1.9599,3.3082501291989663,5500.0,-5500.0,3873,1074.8671822222225,-0.4735511111110497,602,-0.010862222222385753
3626074,904,98.3582189646462,-0.5908868434343375,98.94910580808053,3.6008,1.9912,3.308089405684754,5498.88,-5500.37,3873,1074.8792,0.0,601,-0.012017777777600713
3629942,905,98.29622497474712,-0.6524376515152854,98.9486626262624,3.6005,1.9707,3.3076271668822765,5498.88,-5500.0,3868,1074.2295288888888,-0.452604444444546,600,0.6496711111112745
3633811,906,98.29645787878756,-0.652533787878862,98.94899166666643,3.6008,1.9568,3.3075313065976717,5500.0,-5499.25,3869,1074.2134933333334,-0.4819511111110159,599,0.0160355555553906
3637685,907,98.2998890909087,-0.6217078787880688,98.92159696969678,3.6002,1.9897,3.307641343669251,5499.25,-5499.25,3874,1074.2606933333334,0.0,598,-0.04719999999997526
3641555,908,98.24018598484824,-0.652509722222272,98.89269570707052,3.6005,1.9698,3.3075735142118865,5498.51,-5499.62,3870,1073.5970666666667,-0.4795555555554358,597,0.663626666666687
3645424,909,98.2412859848481,-0.65226805555568,98.89355404040379,3.6005,1.9571,3.3070464424320827,5498.51,-5499.62,3869,1073.5971022222222,-0.4839644444444673,596,-3.555555554157763e-05
3649294,910,98.23915409090884,-0.5984009595959885,98.83755505050483,3.6005,1.99,3.3073652454780365,5499.25,-5499.25,3870,1073.5705777777778,0.0,595,0.026524444444476103
3653159,911,98.18625547979768,-0.6246647222222927,98.81092020201997,3.6008,1.9701,3.306954851228978,5499.25,-5499.62,3865,1072.9835555555555,-0.4825333333332935,594,0.587022222222231
3657026,912,98.1879578787876,-0.6513347979798096,98.83929267676741,3.6008,1.9565,3.3067958602846055,5498.51,-5500.0,3867,1072.9933511111112,-0.491759999999914,593,-0.009795555555683677
3660894,913,98.18684964646432,-0.5969632323233058,98.78381287878763,3.6008,1.9965,3.3088492884864165,5498.88,-5500.0,3868,1073.0019555555557,0.0,592,-0.008604444444472392
3664763,914,98.12553906565624,-0.6823864393941095,98.80792550505035,3.6002,1.9782,3.3084812419146186,5500.0,-5499.62,3869,1072.32656,-0.5066844444444598,591,0.6753955555557241
3668627,915,98.1192279292926,-0.6623215656567323,98.78154949494933,3.6008,1.9633,3.3081628238341967,5500.0,-5500.0,3864,1072.2943111111113,-0.5557999999998913,590,0.032248888888716465
3672495,916,98.12399333333308,-0.602816010101086,98.72680934343416,3.6002,1.9968,3.3083005174644247,5498.88,-5500.0,3868,1072.3173866666666,0.0,589,-0.023075555555351457
3676357,917,98.0723778282826,-0.6523966666667312,98.72477449494933,3.6008,1.9825,3.308151683937824,5498.88,-5499.62,3862,1071.7292266666666,-0.4880400000001259,588,0.5881600000000162
3680217,918,98.06623944444404,-0.6567840404043255,98.72302348484837,3.6011,1.9624,3.3076086900129704,5499.25,-5499.25,3860,1071.6696177777778,-0.5396711111110051,587,0.0596088888887607
3684078,919,98.06524563131288,-0.5999995707072989,98.66524520202017,3.6005,1.9971,3.3078917098445593,5499.25,-5499.25,3861,1071.659306666667,0.0,586,0.010311111110922866
3687940,920,98.03183376262608,-0.6317258333335778,98.66355959595965,3.6002,1.981,3.307635103626943,5498.88,-5499.25,3862,1071.005742222222,-0.539480000000168,585,0.6535644444450099
3691800,921,98.00401010100995,-0.657504545454752,98.66151464646471,3.6011,1.9658,3.307341634241245,5498.51,-5498.88,3860,1071.0263288888889,-0.5050266666666516,584,-0.020586666666986275
3695662,922,98.00290381313116,-0.6029451767679225,98.60584898989907,3.6005,1.999,3.307476554404145,5498.51,-5498.88,3862,1070.9958222222222,0.0,583,0.030506666666724414
3699522,923,97.95378199494937,-0.6523498232325222,98.6061318181819,3.6008,1.98,3.3074891191709845,5498.88,-5498.88,3860,1070.413297777778,-0.5021022222221063,582,0.5825244444440614
3703382,924,97.95303532828272,-0.6513467424244355,98.60438207070716,3.6008,1.9642,3.3073395077720207,5498.51,-5498.88,3860,1070.428248888889,-0.4802177777777672,581,-0.01495111111080405
3707246,925,97.95252845959588,-0.6003498232324881,98.55287828282837,3.6002,1.9921,3.3070334196891196,5498.51,-5499.25,3864,1070.4062755555556,0.0,580,0.021973333333335177
3711106,926,97.9006091414139,-0.6557072727273446,98.55631641414124,3.6011,1.9655,3.3065736705577176,5499.25,-5499.62,3860,1069.8546133333334,-0.5290977777776504,579,0.5516622222221486
3714966,927,97.90302828282805,-0.6016191919191526,98.5046474747472,3.6008,1.994,3.3083111688311684,5499.25,-5499.25,3860,1069.8702044444444,0.0,578,-0.015591111111007194
3718828,928,97.84741406565615,-0.6568609343436127,98.50427499999977,3.6005,1.9655,3.3084158236057073,5500.0,-5499.25,3862,1069.250453333333,-0.5550800000000038,577,0.6197511111113272
3722690,929,97.85103477272696,-0.5994573989900501,98.45049217171702,3.6005,1.9924,3.3082562905317774,5500.0,-5499.25,3862,1069.2964444444444,0.0,576,-0.04599111111133425
3726550,930,97.79848489898956,-0.651431515151611,98.44991641414117,3.6008,1.9714,3.3082216601815824,5498.51,-5499.62,3860,1068.7312177777778,-0.4765155555555509,575,0.5652266666666037
3730414,931,97.80527553030272,-0.6458873484847956,98.45116287878751,3.6002,1.9518,3.308245595854922,5498.88,-5499.62,3864,1068.776408888889,-0.4302133333332278,574,-0.04519111111108032
3734278,932,97.79937295454516,-0.5953755303030118,98.39474848484818,3.6002,1.9869,3.3081680051813476,5499.25,-5499.25,3864,1068.7748266666667,0.0,573,0.0015822222221686388
3738141,933,97.74697207070672,-0.6469675757576308,98.39393964646435,3.6002,1.9729,3.3081744818652847,5499.25,-5499.25,3863,1068.1796266666668,-0.407395555555496,572,0.5951999999999771
3742001,934,97.60285202020177,-0.7911414141414063,98.39399343434317,3.6002,1.9559,3.307657457846952,5498.88,-5499.25,3860,1068.1117333333334,-0.4666444444443129,571,0.0678933333333589
3745864,935,97.74690133838348,-0.5905426010102032,98.33744393939368,3.6002,1.9949,3.3079835492227976,5498.51,-5499.62,3863,1068.15968,0.0,570,-0.047946666666575766
3749723,936,97.68734174242395,-0.6511019444445103,98.33844368686846,3.6005,1.9745,3.307570298313878,5498.88,-5499.25,3859,1067.4942933333332,-0.4668400000001327,569,0.6653866666667909
3753582,937,97.6908380808078,-0.6450073737374608,98.33584545454525,3.6008,1.9587,3.307416083009079,5498.88,-5499.25,3859,1067.5176,-0.4440666666667994,568,-0.023306666666712772
3757443,938,97.72315237373712,-0.5584377777778271,98.28159015151495,3.6008,1.9962,3.3077905440414503,5498.51,-5499.62,3861,1067.5738488888887,0.0,567,-0.05624888888883106
3761297,939,97.62877651515124,-0.6528648989899577,98.2816414141412,3.6011,1.9754,3.3069129870129874,5498.51,-5500.0,3854,1066.8887644444444,-0.4626355555556074,566,0.6850844444443283
3765154,940,97.63423232323206,-0.6470810606060562,98.28131338383811,3.6005,1.9621,3.3071591439688715,5498.51,-5499.62,3857,1066.9440177777778,-0.4073599999999544,565,-0.055253333333439514
3769012,941,97.63028537878752,-0.5949721969698267,98.22525757575734,3.6002,1.9959,3.3090188067444872,5498.88,-5499.25,3858,1066.894008888889,0.0,564,0.05000888888889676
3772863,942,97.57777525252492,-0.6509227272728688,98.22869797979779,3.6008,1.9773,3.3084855656697014,5499.25,-5499.62,3851,1066.3122844444445,-0.4469599999999047,563,0.5817244444444896
3776719,943,97.57994065656544,-0.6468803030303171,98.22682095959576,3.6005,1.9618,3.3085111688311692,5498.88,-5500.0,3856,1066.3141333333333,-0.4365333333333296,562,-0.001848888888844158
3780573,944,97.579300782828,-0.5909282575758974,98.1702290404039,3.6002,1.9999,3.3084638961038966,5498.51,-5499.62,3854,1066.3276977777778,0.0,561,-0.013564444444455148
3784425,945,97.5164661616158,-0.6816628787880021,98.1981290404038,3.6005,1.9791,3.307968400520156,5499.25,-5499.25,3852,1065.6149333333333,-0.5198222222222739,560,0.7127644444444741
3788281,946,97.51977280303004,-0.6502347727273742,98.17000757575741,3.6002,1.9599,3.308372892347601,5498.88,-5499.25,3856,1065.6547733333332,-0.465137777777926,559,-0.039839999999912834
3792132,947,97.51727535353508,-0.5408198484849038,98.05809520201998,3.6005,1.9921,3.308106753246753,5498.88,-5499.62,3851,1065.6308977777778,0.0,558,0.023875555555378014
3795982,948,97.48655904040378,-0.6274434848485736,98.11400252525235,3.6005,1.9689,3.3076555266579977,5498.51,-5499.62,3850,1065.0036088888887,-0.5025911111112578,557,0.6272888888890975
3799829,949,97.46530755050468,-0.5937548232325108,98.05906237373719,3.6008,1.9996,3.307621456436931,5499.25,-5499.25,3847,1065.0600533333334,0.0,556,-0.0564444444446508
3803680,950,97.4032659090906,-0.6557967171718317,98.05906262626243,3.6002,1.9698,3.3075653246753247,5498.88,-5499.62,3851,1064.3808,-0.5323777777779526,555,0.6792533333334632
